movie_id,movie_title,released_date,about,streaming on,subscription ,language,no.of reviews,ratings,award_name,true_story,companies
44291,Bicentennial Man,1999-12-17,"Richard Martin buys a gift, a new NDR-114 robot. The product is named Andrew by the youngest of the family's children. ""Bicentennial Man"" follows the life and times of Andrew, a robot purchased as a household appliance programmed to perform menial tasks. As Andrew begins to experience emotions and creative thought, the Martin family soon discovers they don't have an ordinary robot.",prime,yes,English,963,6.9,FALSE,FALSE, Laurence Mark Productions     Pictures    Columbia Pictures Corporation    Touchstone Pictures    Radiant Productions  
68425,Volcano,1997-04-25,"An earthquake shatters a peaceful Los Angeles morning and opens a fissure deep into the earth, causing lava to start bubbling up. As a volcano begins forming in the La Brea Tar Pits, the director of the city's emergency management service, Mike Roark, working with geologist Amy Barnes, must then use every resource in the city to try and stop the volcano from consuming Los Angeles.",netflix,yes,English,376,5.2,FALSE,FALSE, Twentieth Century Fox Film Corporation  
39786,The Devil's Own,1997-03-12,"Frankie McGuire, one of the IRA's deadliest assassins, draws an American family into the crossfire of terrorism. But when he is sent to the U.S. to buy weapons, Frankie is housed with the family of Tom O'Meara, a New York cop who knows nothing about Frankie's real identity. Their surprising friendship, and Tom's growing suspicions, forces Frankie to choose between the promise of peace or a lifetime of murder.",netflix,yes,English,290,5.9,FALSE,FALSE, Columbia Pictures  
93507,K-19: The Widowmaker,2002-07-19,"When Russia's first nuclear submarine malfunctions on its maiden voyage, the crew must race to save the ship and prevent a nuclear disaster.",hulu,yes,English,264,6.1,FALSE,FALSE, Paramount Pictures    Intermedia Films    National Geographic Society    New Regency Pictures    Palomar Pictures (II)    First Light Production  
42298,Conan the Barbarian,1982-04-02,"A film adaptation of the classic sword and sorcery hero, Conan the Barbarian. A horde of rampaging warriors massacre the parents of young Conan and enslave the young child for years on The Wheel of Pain. As the sole survivor of the childhood massacre, Conan is released from slavery and taught the ancient arts of fighting. Transforming himself into a killing machine, Conan travels into the wilderness to seek vengeance on Thulsa Doom, the man responsible for killing his family. In the wilderness, Conan takes up with the thieves Valeria and Subotai. The group comes upon King Osric, who wants the trio of warriors to help rescue his daughter who has joined Doom in the hills.",hulu,yes,English,650,6.6,FALSE,FALSE, Universal Pictures    Dino De Laurentiis Company  
43699,Cinderella Man,2005-06-02,"The true story of boxer, Jim Braddock who, in the 1920’s after his retirement, has a surprise comeback in order to get him and his family out of a socially poor state.",hulu ,yes,English,616,7.3,FALSE,FALSE, Miramax Films    Imagine Entertainment    Universal Pictures    Parkway Pictures (I)    Touchstone Pictures  
24611,The Nutcracker: The Untold Story,2010-11-24,"Set in 1920's Vienna, this a tale of a little girl, whose godfather gives her a special doll one Christmas Eve.",netflix,yes,English,50,5.4,FALSE,FALSE, Vnesheconombank    Nutcracker Holdings    HCC Media Group    Russian Roulette Ltd.  
44050,Seabiscuit,2003-07-22,True story of the undersized Depression-era racehorse whose victories lifted not only the spirits of the team behind it but also those of their nation.,hulu,yes,English,216,6.7,FALSE,FALSE, Universal Pictures    Spyglass Entertainment    The Kennedy/Marshall Company    DreamWorks Pictures    Touchstone Pictures  
38693,Twister,1996-05-10,"TV weatherman Bill Harding is trying to get his tornado-hunter wife, Jo, to sign divorce papers so he can marry his girlfriend Melissa. But Mother Nature, in the form of a series of intense storms sweeping across Oklahoma, has other plans. Soon the three have joined the team of stormchasers as they attempt to insert a revolutionary measuring device into the very heart of several extremely violent tornados.",prime,yes,English,950,6.1,FALSE,FALSE, Universal Pictures    Amblin Entertainment    Warner Bros.    Constant c Productions  
65513,Cast Away,2000-12-22,"Chuck, a top international manager for FedEx, and Kelly, a Ph.D. student, are in love and heading towards marriage. Then Chuck's plane to Malaysia ditches at sea during a terrible storm. He's the only survivor, and he washes up on a tiny island with nothing but some flotsam and jetsam from the aircraft's cargo.",prime,yes,English,3218,7.5,TRUE,FALSE, DreamWorks SKG    Twentieth Century Fox Film Corporation    Playtone    ImageMovers  
76546,Happy Feet,2006-11-16,"Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!",netflix,yes,English,1410,5.9,FALSE,FALSE, Kennedy Miller Productions    Animal Logic  
39637,The Bourne Supremacy,2004-07-23,"When a CIA operation to purchase classified Russian documents is blown by a rival agent, who then shows up in the sleepy seaside village where Bourne and Marie have been living. The pair run for their lives and Bourne, who promised retaliation should anyone from his former life attempt contact, is forced to once again take up his life as a trained assassin to survive.",netflix,yes,English,2825,7.2,FALSE,FALSE, Universal Pictures    The Kennedy/Marshall Company    Hypnotic    Motion Picture THETA Produktionsgesellschaft    Ludlum Entertainment  
99081,Air Force One,1997-07-25,"Russian terrorists conspire to hijack the aircraft with the president and his family on board. The commander in chief finds himself facing an impossible predicament: give in to the terrorists and sacrifice his family, or risk everything to uphold his principles - and the integrity of the nation.",hulu,yes,English,840,6.2,FALSE,FALSE, Columbia Pictures Corporation    Beacon Communications    Radiant Productions  
87201,Ocean's Eleven,2001-12-07,"Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess.",hulu,yes,English,3783,7.2,FALSE,FALSE, Village Roadshow Pictures    Section Eight    NPV Entertainment    Jerry Weintraub Productions    Warner Bros.    WV Films II  
37052,The Three Musketeers,2011-08-31,The hot-headed young D'Artagnan along with three former legendary but now down on their luck Musketeers must unite and defeat a beautiful double agent and her villainous employer from seizing the French throne and engulfing Europe in war.,hulu ,yes,English,924,5.6,FALSE,FALSE, Impact Pictures    Studio Babelsberg    Nouvelles \ucditions de Films (NEF)    New Legacy    Constantin Film Produktion  
59259,Hotel Transylvania,2012-09-20,"Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the count's teen-aged daughter.",netflix,yes,English,2566,6.8,FALSE,FALSE, Columbia Pictures    Sony Pictures Animation  
18502,Enchanted,2007-11-20,"The beautiful princess Giselle is banished by an evil queen from her magical, musical animated land and finds herself in the gritty reality of the streets of modern-day Manhattan. Shocked by this strange new environment that doesn't operate on a ""happily ever after"" basis, Giselle is now adrift in a chaotic world badly in need of enchantment. But when Giselle begins to fall in love with a charmingly flawed divorce lawyer who has come to her aid - even though she is already promised to a perfect fairy tale prince back home - she has to wonder: Can a storybook view of romance survive in the real world?",hulu,yes,English,1449,6.6,FALSE,FALSE, Walt Disney Pictures    Josephson Entertainment    Andalasia Productions    Right Coast Productions  
94514,Safe House,2012-02-09,"A dangerous CIA renegade resurfaces after a decade on the run. When the safe house he's remanded to is attacked by mercenaries, a rookie operative escapes with him. Now, the unlikely allies must stay alive long enough to uncover who wants them dead.",prime,yes,English,1345,6.3,FALSE,FALSE, Universal Pictures    Dentsu    Relativity Media    Bluegrass Films  
17405,102 Dalmatians,2000-10-07,"Get ready for a howling good time as an all new assortment of irresistible animal heroes are unleashed in this great family tail! In an unlikely alliance, the outrageous Waddlesworth... a parrot who thinks he's a Rottweiler... teams up with Oddball... an un-marked Dalmation puppy eager to earn her spots! Together they embark on a laugh-packed quest to outwit the ever-scheming Cruella De Vil",prime,yes,English,313,5.1,FALSE,FALSE, Walt Disney Pictures    Cruella Productions  
95146,Tower Heist,2011-11-02,"A luxury condo manager leads a staff of workers to seek payback on the Wall Street swindler who defrauded them. With only days until the billionaire gets away with the perfect crime, the unlikely crew of amateur thieves enlists the help of petty crook Slide to steal the $20 million they’re sure is hidden in the penthouse.",netflix,yes,English,932,5.8,FALSE,FALSE, Universal Pictures    Image Entertainment    Relativity Media    Rat Entertainment  
47582,The Holiday,2006-12-08,"Two women, one (Cameron Diaz) from America and one (Kate Winslet) from Britain, swap homes at Christmastime after bad breakups with their boyfriends. Each woman finds romance with a local man (Jude Law, Jack Black) but realizes that the imminent return home may end the relationship.",netflix,yes,English,1225,6.7,FALSE,FALSE, Columbia Pictures    Universal Pictures    Waverly Films    Relativity Media  
47286,Enemy of the State,1998-11-20,"Hotshot Washington lawyer, Robert Dean becomes a victim of high-tech identity theft when a hacker slips an incriminating video into his pocket. Soon, a rogue National Security agent sets out to recover the tape – and destroy Dean.",hulu,yes,English,1240,6.7,FALSE,FALSE, Jerry Bruckheimer Films    Scott Free Productions    Touchstone Pictures    No Such Productions  
27994,It's Complicated,2009-12-23,"Ten years after their divorce, Jane and Jake Adler unite for their son's college graduation and unexpectedly end up sleeping together. But Jake is married, and Jane is embarking on a new romance with her architect. Now, she has to sort out her life – just when she thought she had it all figured out.",hulu,yes,English,360,6.2,FALSE,FALSE, Universal Pictures    Scott Rudin Productions    Waverly Films    Dentsu    Relativity Media  
91156,Ocean's Thirteen,2007-06-07,"Danny Ocean's team of criminals are back and composing a plan more personal than ever. When ruthless casino owner Willy Bank doublecrosses Reuben Tishkoff, causing a heart attack, Danny Ocean vows that he and his team will do anything to bring down Willy Bank along with everything he's got. Even if it means asking for help from an enemy.",hulu ,yes,English,1999,6.5,FALSE,FALSE, Village Roadshow Pictures    Section Eight    Jerry Weintraub Productions    Warner Bros.  
77783,Open Season,2006-09-29,"Boog, a domesticated 900lb. Grizzly bear finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters.",netflix,yes,English,656,6.1,FALSE,FALSE, Sony Pictures Animation  
81991,Divergent,2014-03-14,"In a world divided into factions based on personality types, Tris learns that she's been classified as Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.",hulu,yes,English,4663,6.9,FALSE,FALSE, Summit Entertainment    Red Wagon Entertainment  
70570,Enemy at the Gates,2001-03-13,Enemy at the Gates is a war film from Jean-Jacques Annaud from 2001 that takes place during the battle of Stalingard in World War II between the Russians and the Germans.,prime,yes,English,999,7.2,FALSE,FALSE, Paramount Pictures    Swanford Films    Mandalay Pictures    Little Bird    KC Medien    Reperage    DOS    MP Film Management  
41241,The Rundown,2003-09-26,"When Travis, the mouthy son of a criminal, disappears in the Amazon in search of a treasured artifact, his father sends in Beck, who becomes Travis's rival for the affections of Mariana, a mysterious Brazilian woman. With his steely disposition, Beck is a man of few words -- but it takes him all the discipline he can muster to work with Travis to nab a tyrant who's after the same treasure.",prime,yes,English,514,6.4,FALSE,FALSE, Columbia Pictures    Universal Pictures    Strike Entertainment    WWE Studios    Misher Films    IM Entertainment  
92177,Last Action Hero,1993-06-18,"Danny is obsessed with a fictional movie character action hero Jack Slater. When a magical ticket transports him into Jack's latest adventure, Danny finds himself in a world where movie magic and reality collide. Now it's up to Danny to save the life of his hero and new friend.",netflix,yes,English,712,6.1,FALSE,FALSE, Columbia Pictures Corporation    Oak Productions  
72450,Memoirs of a Geisha,2005-12-06,"A sweeping romantic epic set in Japan in the years before World War II, a penniless Japanese child is torn from her family to work as a maid in a geisha house.",netflix,yes,English,652,7.3,TRUE,FALSE, DreamWorks SKG    Spyglass Entertainment    Columbia Pictures Corporation    Red Wagon Productions  
71252,The Fast and the Furious: Tokyo Drift,2006-06-03,"In order to avoid a jail sentence, Sean Boswell heads to Tokyo to live with his military father. In a low-rent section of the city, Shaun gets caught up in the underground world of drift racing",hulu,yes,English,1705,6.1,FALSE,FALSE, Universal Pictures  
75303,Arthur Christmas,2011-02-22,"Each Christmas, Santa and his vast army of highly trained elves produce gifts and distribute them around the world in one night. However, when one of 600 million children to receive a gift from Santa on Christmas Eve is missed, it is deemed ‘acceptable’ to all but one – Arthur. Arthur Claus is Santa’s misfit son who executes an unauthorized rookie mission to get the last present half way around the globe before dawn on Christmas morning.",hulu,yes,English,333,6.7,FALSE,FALSE, Columbia Pictures    Aardman Animations    Sony Pictures Animation  
73296,Meet Joe Black,1998-11-12,"When the grim reaper comes to collect the soul of megamogul Bill Parrish, he arrives with a proposition: Host him for a ""vacation"" among the living in trade for a few more days of existence. Parrish agrees, and using the pseudonym Joe Black, Death begins taking part in Parrish's daily agenda and falls in love with the man's daughter. Yet when Black's holiday is over, so is Parrish's life.",hulu ,yes,English,1147,6.9,FALSE,FALSE, Universal Pictures    City Light Films  
65092,Collateral Damage,2002-02-06,Firefighter Gordon Brewer is plunged into the complex and dangerous world of international terrorism after he loses his wife and child in a bombing credited to Claudio 'The Wolf' Perrini.,netflix,yes,English,427,5.5,FALSE,FALSE, Dav Foster Productions    Bel Air Entertainment    Warner Bros.    Hacienda Productions  
24215,All That Jazz,1979-12-20,"Bob Fosse's semi-autobiographical film celebrates show business stripped of glitz or giddy illusions. Joe Gideon (Roy Scheider) is at the top of the heap, one of the most successful directors and choreographers in musical theatre. But he can feel his world slowly collapsing around him--his obsession with work has almost destroyed his personal life, and only his bottles of pills keep him going.",hulu,yes,English,85,7.3,FALSE,FALSE, Twentieth Century Fox Film Corporation    Columbia Pictures Corporation  
41432,Mirror Mirror,2012-03-15,"After she spends all her money, an evil enchantress queen schemes to marry a handsome, wealthy prince. There's just one problem - he's in love with a beautiful princess, Snow White. Now, joined by seven rebellious dwarves, Snow White launches an epic battle of good vs. evil...",prime,yes,English,1114,5.5,FALSE,FALSE, Relativity Media    Misher Films    Yucaipa Films    Goldmann Pictures    Rat Entertainment    Misha Films  
92036,Scott Pilgrim vs. the World,2010-07-27,"Scott Pilgrim is a film adaptation of the critically acclaimed, award-winning series of graphic novels of the same name by Canadian cartoonist Bryan Lee O’Malley. Scott Pilgrim is a 23 year old Canadian slacker and wannabe rockstar who falls in love with an American delivery girl, Ramona V. Flowers, and must defeat her seven ""evil exes"" to be able to date her.",prime,yes,English,2126,7.2,FALSE,FALSE, Universal Pictures    Marc Platt Productions  
71597,The Core,2003-03-28,"Geophysicist Dr. Josh Keyes discovers that an unknown force has caused the earth's inner core to stop rotating. With the planet's magnetic field rapidly deteriorating, our atmosphere literally starts to come apart at the seams with catastrophic consequences. To resolve the crisis, Keyes, along with a team of the world's most gifted scientists, travel into the earth's core. Their mission: detonate a device that will reactivate the core.",netflix,yes,English,516,5.4,FALSE,FALSE, Paramount Pictures    Dav Foster Productions    Horsepower Films    LivePlanet    Core Productions    Munich Film Partners New Century & Company (MFP) Core Productions  
99730,Nutty Professor II: The Klumps,2000-07-27,"The hilarity begins when professor Sherman Klump finds romance with fellow DNA specialist, Denise Gaines, and discovers a brilliant formula that reverses aging. But Sherman's thin and obnoxious alter ego, Buddy Love, wants out...and a big piece of the action. And when Buddy gets loose, things get seriously nutty.",netflix,yes,English,332,4.7,FALSE,FALSE, Imagine Entertainment    Universal Pictures  
11331,Scooby-Doo,2002-06-14,"The Mystery Inc. gang have gone their separate ways and have been apart for two years, until they each receive an invitation to Spooky Island. Not knowing that the others have also been invited, they show up and discover an amusement park that affects young visitors in very strange ways.",hulu,yes,English,820,5.4,FALSE,FALSE, Atlas Entertainment    Mosaic Media Group    Warner Bros.  
47807,Dredd,2012-09-07,"In the future, America is a dystopian wasteland. The latest scourge is Ma-Ma, a prostitute-turned-drug pusher with a dangerous new drug and aims to take over the city. The only possibility of stopping her is an elite group of urban police called Judges, who combine the duties of judge, jury and executioner to deliver a brutal brand of swift justice. But even the top-ranking Judge, Dredd, discovers that taking down Ma-Ma isn’t as easy as it seems in this explosive adaptation of the hugely popular comic series.",hulu,yes,English,1940,6.6,FALSE,FALSE, DNA Films    Reliance BIG Entertainment    IM Global    Rena Film    Peach Trees  
59831,Click,2006-06-22,A workaholic architect finds a universal remote that allows him to fast-forward and rewind to different parts of his life. Complications arise when the remote starts to overrule his choices.,hulu ,yes,English,2104,6,FALSE,FALSE, Original Film    Columbia Pictures Corporation    Revolution Studios    Happy Madison Productions  
23458,Creepshow,1982-11-12,"Inspired by the E.C. comics of the 1950s, George A.Romero and Stephen King bring five tales of terror to the screen.",netflix,yes,English,226,6.7,FALSE,FALSE, Warner Bros.    Creepshow Films Inc.    Laurel Entertainment Inc.  
89610,Cats & Dogs 2 : The Revenge of Kitty Galore,2010-07-30,The ongoing war between the canine and feline species is put on hold when they join forces to thwart a rogue cat spy with her own sinister plans for conquest.,hulu,yes,English,119,4.9,FALSE,FALSE, Village Roadshow Pictures  
68093,Jumper,2008-02-10,"David Rice is a man who knows no boundaries, a Jumper, born with the uncanny ability to teleport instantly to anywhere on Earth. When he discovers others like himself, David is thrust into a dangerous and bloodthirsty war while being hunted by a sinister and determined group of zealots who have sworn to destroy all Jumpers. Now, David’s extraordinary gift may be his only hope for survival!",prime,yes,English,1799,5.9,FALSE,FALSE, Dune Entertainment    Hypnotic    New Regency Pictures  
22583,Hellboy II: The Golden Army,2008-07-11,"In this continuation to the adventure of the demon superhero, an evil elf breaks an ancient pact between humans and creatures, as he declares war against humanity. He is on a mission to release The Golden Army, a deadly group of fighting machines that can destroy the human race. As Hell on Earth is ready to erupt, Hellboy and his crew set out to defeat the evil prince.",prime,yes,English,1527,6.5,FALSE,FALSE, Universal Pictures    Dark Horse Entertainment    Lawrence Gordon Productions    M Atlantic Films    Relativity Media    Internationale Filmproduktion Eagle  
45431,Zodiac,2007-03-02,"The true story of the investigation of 'The Zodiac Killer',  a serial killer who terrified the San Francisco Bay Area, taunting police with his ciphers and letters. The case becomes an obsession for four men as their lives and careers are built and destroyed by the endless trail of clues.",netflix,yes,English,2023,7.3,FALSE,TRUE, Paramount Pictures    Warner Bros.    Phoenix Pictures  
31018,The 6th Day,2000-11-17,Futuristic action about a man who meets a clone of himself and stumbles into a grand conspiracy about clones taking over the world.,netflix,yes,English,595,5.7,FALSE,FALSE, Phoenix Pictures  
60729,Bruce Almighty,2003-05-23,"Bruce Nolan toils as a ""human interest"" television reporter in Buffalo, N.Y. Despite his high ratings and the love of his beautiful girlfriend, Grace, Bruce remains unfulfilled. At the end of the worst day in his life, he angrily ridicules God -- and the Almighty responds, endowing Bruce with all of His divine powers.",hulu,yes,English,3012,6.4,FALSE,FALSE, Universal Pictures    Spyglass Entertainment    Shady Acres Entertainment    Pit Bull Productions  
78388,The Expendables,2010-08-03,"Barney Ross leads a band of highly skilled mercenaries including knife enthusiast Lee Christmas, a martial arts expert, heavy weapons specialist, demolitionist, and a loose-cannon sniper. When the group is commissioned by the mysterious Mr. Church to assassinate the dictator of a small South American island, Barney and Lee visit the remote locale to scout out their opposition and discover the true nature of the conflict engulfing the city.",hulu,yes,English,2926,6,FALSE,FALSE, Millennium Films  
20371,Mission: Impossible,1996-05-22,"When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the No. 1 suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score.",hulu ,yes,English,2631,6.7,FALSE,FALSE, Paramount Pictures    Cruise/Wagner Productions  
62446,The Hunger Games,2012-03-12,"Every year in the ruins of what was once North America, the nation of Panem forces each of its twelve districts to send a teenage boy and girl to compete in the Hunger Games.  Part twisted entertainment, part government intimidation tactic, the Hunger Games are a nationally televised event in which “Tributes” must fight with one another until one survivor remains.  Pitted against highly-trained Tributes who have prepared for these Games their entire lives, Katniss is forced to rely upon her sharp instincts as well as the mentorship of drunken former victor Haymitch Abernathy.  If she’s ever to return home to District 12, Katniss must make impossible choices in the arena that weigh survival against humanity and life against love. The world will be watching.",netflix,yes,English,9455,6.9,FALSE,FALSE, Lionsgate    Color Force  
33471,The Hangover Part II,2011-05-25,"The Hangover crew heads to Thailand for Stu's wedding. After the disaster of a bachelor party in Las Vegas last year, Stu is playing it safe with a mellow pre-wedding brunch. However, nothing goes as planned and Bangkok is the perfect setting for another adventure with the rowdy group.",hulu,yes,English,3739,6.2,FALSE,FALSE, Legendary Pictures    Living Films    Green Hat Films    Warner Bros.  
69545,Batman Returns,1992-06-19,"Having defeated the Joker, Batman now faces the Penguin - a warped and deformed individual who is intent on being accepted into Gotham society. Crooked businessman Max Schreck is coerced into helping him become Mayor of Gotham and they both attempt to expose Batman in a different light. Selina Kyle, Max's secretary, is thrown from the top of a building and is transformed into Catwoman - a mysterious figure who has the same personality disorder as Batman. Batman must attempt to clear his name, all the time deciding just what must be done with the Catwoman.",prime,yes,English,1673,6.6,FALSE,FALSE, PolyGram Filmed Entertainment    Warner Bros.  
26983,Over the Hedge,2006-04-22,"A scheming raccoon fools a mismatched family of forest creatures into helping him repay a debt of food, by invading the new suburban sprawl that popped up while they were hibernating – and learns a lesson about family himself.",prime,yes,English,1074,6.3,FALSE,FALSE, Pacific Data Images (PDI)    DreamWorks Animation  
57674,Lilo & Stitch,2002-06-21,"A lonely Hawaiian girl named Lilo is being raised by her older sister, Nani, after their parents die -- under the watch of social worker Cobra Bubbles. When Lilo adopts a funny-looking dog and names him ""Stitch,"" she doesn't realize her new best friend is a wacky alien created by mad scientist Dr. Jumba.",netflix,yes,English,1314,7.1,FALSE,FALSE, Walt Disney Pictures    Walt Disney Feature Animation  
86138,Charlotte's Web,2006-12-15,"Wilbur the pig is scared of the end of the season, because he knows that come that time, he will end up on the dinner table. He hatches a plan with Charlotte, a spider that lives in his pen, to ensure that this will never happen.",netflix,yes,English,288,5.8,FALSE,FALSE, Paramount Pictures    Kerner Entertainment Company  
91627,Deep Impact,1998-05-08,"A seven-mile-wide space rock is hurtling toward Earth, threatening to obliterate the planet. Now, it's up to the president of the United States to save the world. He appoints a tough-as-nails veteran astronaut to lead a joint American-Russian crew into space to destroy the comet before impact. Meanwhile, an enterprising reporter uses her smarts to uncover the scoop of the century.",hulu,yes,English,855,5.9,FALSE,FALSE, Paramount Pictures    DreamWorks SKG    Zanuck/Brown Productions    Manhattan Project  
51530,RED 2,2013-07-18,Retired C.I.A. agent Frank Moses reunites his unlikely team of elite operatives for a global quest to track down a missing portable nuclear device.,hulu,yes,English,1526,6.4,FALSE,FALSE, DC Comics    Di Bonaventura Pictures    Summit Entertainment    DC Entertainment  
22306,The Longest Yard,2005-05-19,"Pro quarter-back, Paul Crewe and former college champion and coach, Nate Scarboro are doing time in the same prison. Asked to put together a team of inmates to take on the guards, Crewe enlists the help of Scarboro to coach the inmates to victory in a football game 'fixed' to turn out quite another way.",hulu ,yes,English,785,6.2,FALSE,FALSE, Paramount Pictures    Columbia Pictures Corporation    MTV Films    Happy Madison Productions    Callahan Filmworks  
40784,Alvin and the Chipmunks: Chipwrecked,2011-12-14,"Playing around while aboard a cruise ship, the Chipmunks and Chipettes accidentally go overboard and end up marooned in a tropical paradise. They discover their new turf is not as deserted as it seems.",netflix,yes,English,484,5.4,FALSE,FALSE, Fox  Pictures  
82982,Grown Ups 2,2013-07-11,"The all-star comedy cast from Grown Ups returns (with some exciting new additions) for more summertime laughs. Lenny (Adam Sandler) has relocated his family back to the small town where he and his friends grew up. This time around, the grown ups are the ones learning lessons from their kids on a day notoriously full of surprises: the last day of school.",hulu,yes,English,1155,5.8,FALSE,FALSE, Columbia Pictures    Happy Madison Productions    Sony Pictures Entertainment (SPE)  
39179,Get Smart,2008-06-19,"When the identities of secret agents from Control are compromised, the Chief promotes hapless but eager analyst Maxwell Smart and teams him with stylish, capable Agent 99, the only spy whose cover remains intact. Can they work together to thwart the evil plans of KAOS and its crafty operative?",prime,yes,English,1051,6,FALSE,FALSE, Village Roadshow Pictures    Atlas Entertainment    Mosaic Media Group    Mad Chance    Warner Bros.    WV Films IV    Mel's Cite du Cinema    Callahan Filmworks  
91893,Something's Gotta Give,2003-12-12,"Harry Sanborn is an aged music industry exec with a fondness for younger women like Marin, his latest trophy girlfriend. Things get a little awkward when Harry suffers a heart attack at the home of Marin's mother, Erica. Left in the care of Erica and his doctor, a love triangle starts to take shape.",prime,yes,English,410,6.3,FALSE,FALSE, Columbia Pictures Corporation    Waverly Films    Warner Bros.  
38257,Shutter Island,2010-02-18,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by his troubling visions and also by a mysterious doctor.",netflix,yes,English,6336,7.8,TRUE,FALSE, Paramount Pictures    Appian Way    Phoenix Pictures    Sikelia Productions  
21885,Four Christmases,2008-11-26,"Brad and Kate have made something of an art form out of avoiding their families during the holidays, but this year their foolproof plan is about go bust -- big time. Stuck at the city airport after all departing flights are canceled, the couple is embarrassed to see their ruse exposed to the world by an overzealous television reporter. Now, Brad and Kate are left with precious little choice other than to swallow their pride and suffer the rounds.",netflix,yes,English,331,5.3,FALSE,FALSE, New Line Cinema    Spyglass Entertainment    Type A Films    Ott Medien    Wild West Picture Show Productions  
53187,Robots,2005-03-10,"Rodney Copperbottom is a young robot inventor who dreams of making the world a better place, until the evil Ratchet takes over Big Weld Industries. Now, Rodney's dreams – and those of his friends – are in danger of becoming obsolete.",hulu,yes,English,1333,6,FALSE,FALSE, Blue Sky Studios    Twentieth Century Fox Animation  
83501,Face/Off,1997-06-27,"An antiterrorism agent goes under the knife to acquire the likeness of a terrorist and gather details about a bombing plot. When the terrorist escapes custody, he undergoes surgery to look like the agent so he can get close to the agent's family.",hulu,yes,English,1583,6.8,FALSE,FALSE, Paramount Pictures    Permut Presentations    WCG Entertainment Productions    Douglas/Reuther Productions    Touchstone Pictures    Krane Entertainment  
28592,Bedtime Stories,2008-12-24,Skeeter Bronson is a down-on-his-luck guy who's always telling bedtime stories to his niece and nephew. But his life is turned upside down when the fantastical stories he makes up for entertainment inexplicably turn into reality. Can a bewildered Skeeter manage his own unruly fantasies now that the outrageous characters and situations from his mind have morphed into actual people and events?,hulu ,yes,English,901,5.9,FALSE,FALSE, Walt Disney Pictures    Happy Madison Productions    Gunn Films  
67638,Road to Perdition,2002-07-12,"Mike Sullivan works as a hit man for crime boss John Rooney. Sullivan views Rooney as a father figure, however after his son is witness to a killing, Mike Sullivan finds himself on the run in attempt to save the life of his son and at the same time looking for revenge on those who wronged him.",netflix,yes,English,1077,7.3,FALSE,FALSE, DreamWorks SKG    The Zanuck Company    Twentieth Century Fox Film Corporation  
43514,Just Go with It,2011-02-10,"A plastic surgeon, romancing a much younger schoolteacher, enlists his loyal assistant to pretend to be his soon to be ex-wife, in order to cover up a careless lie. When more lies backfire, the assistant's kids become involved, and everyone heads off for a weekend in Hawaii that will change all their lives.",hulu,yes,English,1543,6.3,FALSE,FALSE, Columbia Pictures    Happy Madison Productions  
47642,Con Air,1997-06-01,"When the government puts all its rotten criminal eggs in one airborne basket, it's asking for trouble. Before you can say, ""Pass the barf bag,"" the crooks control the plane, led by creepy Cyrus ""The Virus"" Grissom. Watching his every move is the just-released Cameron Poe, who'd rather reunite with his family.",prime,yes,English,1270,6.5,FALSE,FALSE, Jerry Bruckheimer Films    Kouf/Bigelow Productions    Touchstone Pictures    Hiett Designs of Las Vegas    Runway Pictures Inc  
95571,Eagle Eye,2008-09-25,"Jerry Shaw and Rachel Holloman are two strangers whose lives are suddenly thrown into turmoil by a mysterious woman they have never met. Threatening their lives and family, the unseen caller uses everyday technology to control their actions and push them into increasing danger. As events escalate, Jerry and Rachel become the country's most-wanted fugitives and must figure out what is happening to them.",prime,yes,English,1018,6.3,FALSE,FALSE, DreamWorks SKG    K/O Paper Products    Goldcrest Pictures    KMP Film Invest  
51114,Cold Mountain,2003-12-24,"In this classic story of love and devotion set against the backdrop of the American Civil War, a wounded Confederate soldier named W.P. Inman deserts his unit and travels across the South, aiming to return to his young wife, Ada, who he left behind to tend their farm. As Inman makes his perilous journey home, Ada struggles to keep their home intact with the assistance of Ruby, a mysterious drifter sent to help her by a kindly neighbor.",netflix,yes,English,533,6.7,FALSE,FALSE, Miramax Films    Mirage Enterprises    Castel Film Romania    Bona Fe Productions    Cattleya  
79677,The Book of Eli,2010-01-14,"A post-apocalyptic tale, in which a lone man fights his way across America in order to protect a sacred book that holds the secrets to saving humankind.",netflix,yes,English,2164,6.6,FALSE,FALSE, Alcon Entertainment    Silver Pictures  
